iteration,total_steps,mean_episode_reward,mean_episode_length,actor_loss,critic_loss,kl_divergence,entropy,clip_fraction,mean_noise_std
17.0,36000.0,-193.7604522705078,396.0,-0.011431550793349742,0.0028647237989519324,0.004673079334731613,8.260903140476772,0.0,0.49998993674914044
18.0,38000.0,-126.00239562988281,291.875,-0.006699015572667122,0.0030995120128084505,0.0042681849295539516,8.261690303257533,0.0,0.4998230040073395
19.0,40000.0,-110.61552429199219,253.375,-0.007381252678377288,0.0018726501015147992,0.004411437329170959,8.262027032034737,0.0,0.49949349959691364
20.0,42000.0,-125.86199951171875,272.8571472167969,-0.010923179505126817,0.00263457631226629,0.0038881390089435235,8.26362759726388,0.0,0.49826498826344806
21.0,44000.0,-116.59414672851562,270.125,-0.0016603811510971615,0.001882069794061993,0.004452579162482704,8.265153121948241,0.0,0.4981151620546977
22.0,46000.0,-154.8420867919922,285.6666564941406,-0.016154490198407853,0.0029850519761177047,0.004874805760170732,8.265829168047224,0.0,0.497324675321579
23.0,48000.0,-119.4043960571289,270.4285583496094,-0.005332243708627564,0.0017415503838232585,0.005569701262616685,8.268185806274413,0.0,0.4960557719071706
24.0,50000.0,-138.6021728515625,282.4285583496094,-0.004959787109068462,0.002636200954605426,0.00546707624037351,8.269686998639788,0.0,0.4960218071937561
25.0,52000.0,-157.5027618408203,290.4285583496094,-0.012416687847248146,0.003001573824855898,0.005689762386360339,8.268796566554478,0.0,0.49692511558532715
26.0,54000.0,-179.6201629638672,330.0,-0.0069830561056733135,0.0034149472768019353,0.008186780820999827,8.266947092328753,0.0,0.49764225880304974
27.0,56000.0,-105.65324401855469,254.125,-0.0028428451025060246,0.001980353200009891,0.0030098603439650366,8.265565654209682,0.0,0.4982936481634776
28.0,58000.0,-164.68275451660156,352.0,-0.012833539502961296,0.0023144833843356796,0.0049864887725561855,8.26454895564488,0.0,0.49845849474271137
29.0,60000.0,-130.3964080810547,265.8571472167969,-0.012314799527770707,0.002027820426571582,0.007503964119989957,8.265222876412528,0.0,0.49769607186317444
30.0,62000.0,-132.005126953125,346.3999938964844,-0.011791357730648348,0.002215840428003243,0.005749266508168408,8.266279329572406,0.0,0.4975983997186025
31.0,64000.0,-133.6830596923828,253.6666717529297,-0.013496135521147931,0.0017798836575821041,0.0046361786845539295,8.266316359383719,0.0,0.49738160769144696
32.0,66000.0,-121.7881088256836,265.71429443359375,-0.017463087130870136,0.001344347164766597,0.006881209529404129,8.266599764142718,0.0,0.49750614166259766
33.0,68000.0,-121.32926177978516,275.75,-0.011025755666196346,0.0014350394402364536,0.003844549540164215,8.26689943586077,0.0,0.49690671761830646
34.0,70000.0,-122.55094146728516,282.5,-0.021595870769981828,0.001827193796634674,0.007488770536812289,8.26781747000558,0.0,0.4970960021018982
35.0,72000.0,-100.78036499023438,252.875,-0.011768243887594768,0.0013953230210712979,0.006303759191983512,8.266590281895228,0.0,0.49774453043937683
36.0,74000.0,-192.33692932128906,392.20001220703125,-0.013011867526386466,0.002062398917041719,0.004097096302679607,8.265847696576799,0.0,0.4980294505755107
37.0,76000.0,-118.8302001953125,274.8571472167969,-0.005707316872264658,0.0015762499566855175,0.003844437116224851,8.265197808401926,0.0,0.49834010004997253
38.0,78000.0,-175.2279815673828,422.0,-0.009633414740008967,0.002006274844253702,0.005999966411452208,8.264232635498047,0.0,0.498990664879481
39.0,80000.0,-161.47457885742188,312.8571472167969,-0.010936394440276283,0.002979200942042683,0.003978275866912944,8.263417080470495,0.0,0.49906660119692486
40.0,82000.0,-93.51258087158203,225.14285278320312,-0.01652974926733545,0.0017415408277884127,0.004690924865592803,8.263575826372419,0.0,0.4989218016465505
41.0,84000.0,-129.94529724121094,301.125,-0.009657796738403184,0.0013665460299567452,0.0060194318648427725,8.26364051273891,0.0,0.4991341332594554
42.0,86000.0,-111.61430358886719,269.75,-0.008297398127615452,0.0012445596412622502,0.0035081181608672654,8.263626643589564,0.0,0.4986916681130727
43.0,88000.0,-89.07161712646484,260.71429443359375,-0.011860449479094573,0.0013850916226926658,0.005119561563645091,8.264035742623465,0.0,0.4989391664663951
44.0,90000.0,-129.53843688964844,311.5,-0.009195282895650183,0.0015437160219464983,0.00445564313392554,8.263127190726143,0.0,0.4994574586550395
45.0,92000.0,-125.94691467285156,272.4285583496094,-0.007774684791054045,0.0013679464513968143,0.005106461606919766,8.261815125601633,0.0,0.5003985365231832
46.0,94000.0,-166.02554321289062,346.28570556640625,-0.01229506910645536,0.0014995832844371243,0.0034948930543448244,8.260295023236957,0.0,0.5007606744766235
47.0,96000.0,-117.8353271484375,291.0,-0.007432044377284391,0.0030570721586367913,0.004550500959157944,8.259905324663436,0.0,0.5008599360783895
48.0,98000.0,-231.6129150390625,385.0,-0.012090052690889154,0.002397927495517901,0.0036759681201406886,8.260250009809221,0.0,0.5002455314000448
49.0,100000.0,-107.40899658203125,297.28570556640625,-0.0028062296765191215,0.0012167953586738024,0.00600006745329925,8.26187174660819,0.0,0.49942560990651447
